Manufacturer,Model,Description,Transmission,Vehicle_Type,Engine_Capacity,Fuel_Type,Powertrain,Engine_PowerPS,Engine_Power,Emissions_CO2,THC0Emissions0[mg/km],Emissions NOx [mg/km],THC + NOx Emissions [mg/km],Particulates [No.] [mg/km],RDE NOx Urban,RDE NOx Combined
CHRYSLER JEEP,Grand Cherokee MY23,LIMITED 2.0 PHEV 380HP AT8 eAWD (VL),A8,Automatic,1995,Electric / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),272,200,410,14,6,,0.09,60,60
CHRYSLER JEEP,Grand Cherokee MY23,LIMITED 2.0 PHEV 380HP AT8 eAWD (VH),A8,Automatic,1995,Electric / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),272,200,410,14,6,,0.09,60,60
CHRYSLER JEEP,Grand Cherokee MY23,OVERLAND 2.0 PHEV 380HP AT8 eAWD (VL),A8,Automatic,1995,Electric / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),272,200,410,14,6,,0.09,60,60
CHRYSLER JEEP,Grand Cherokee MY23,OVERLAND 2.0 PHEV 380HP AT8 eAWD (VH),A8,Automatic,1995,Electric / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),272,200,410,14,6,,0.09,60,60
CHRYSLER JEEP,Grand Cherokee MY23,SUMMIT RESERVE 2.0 PHEV 380HP AT8 eAWD (VL),A8,Automatic,1995,Electric / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),272,200,410,14,6,,0.09,60,60
CHRYSLER JEEP,Grand Cherokee MY23,SUMMIT RESERVE 2.0 PHEV 380HP AT8 eAWD (VH),A8,Automatic,1995,Electric / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),272,200,410,14,6,,0.09,60,60
CHRYSLER JEEP,Grand Cherokee MY23,TRAILHAWK 2.0 PHEV 380HP AT8 eAWD (VL),A8,Automatic,1995,Electric / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),272,200,410,14,6,,0.09,60,60
CHRYSLER JEEP,Grand Cherokee MY23,TRAILHAWK 2.0 PHEV 380HP AT8 eAWD (VH),A8,Automatic,1995,Electric / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),272,200,410,14,6,,0.09,60,60
CHRYSLER JEEP,Renegade e MY23,Limited 1.5 e-Hybrid 130HP MT FWD E6.4 (VL),A7,Automatic,1469,Electric / Petrol,Mild Hybrid Electric Vehicle (MHEV),131,96,403,30,7,,0.14,60,60
CHRYSLER JEEP,Renegade e MY23,Limited 1.5 e-Hybrid 130HP MT FWD E6.4 (VH),A7,Automatic,1469,Electric / Petrol,Mild Hybrid Electric Vehicle (MHEV),131,96,403,30,7,,0.14,60,60
CHRYSLER JEEP,Renegade 4xe MY23,Limited 1.3 PHEV 190HP AT eAWD E6.4 (VL),A6,Automatic,1332,Electric / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),131,96,368,13,8,,0.48,48,48
CHRYSLER JEEP,Renegade 4xe MY23,Limited 1.3 PHEV 190HP AT eAWD E6.4 (VH),A6,Automatic,1332,Electric / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),131,96,368,13,8,,0.48,48,48
CHRYSLER JEEP,Renegade 4xe MY23,Trailhawk 1.3 PHEV 240HP AT eAWD E6.4 (VL),A6,Automatic,1332,Electric / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),179,132,385,14,9,,0.22,48,48
CHRYSLER JEEP,Renegade 4xe MY23,Trailhawk 1.3 PHEV 240HP AT eAWD E6.4 (VH),A6,Automatic,1332,Electric / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),179,132,385,14,9,,0.22,48,48
CHRYSLER JEEP,Renegade 4xe MY23,Upland 1.3 PHEV 240HP AT eAWD E6.4 (VL),A6,Automatic,1332,Electric / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),179,132,385,14,9,,0.22,48,48
CHRYSLER JEEP,Renegade 4xe MY23,Upland 1.3 PHEV 240HP AT eAWD E6.4 (VH),A6,Automatic,1332,Electric / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),179,132,385,14,9,,0.22,48,48
CHRYSLER JEEP,Wrangler MY23,2 Door Rubicon 2.0 GME 272hp 4x4 Auto8  (VL),A8,Automatic,1995,Petrol,Internal Combustion Engine (ICE),272,200,352,13,25,,0.15,60,60
CHRYSLER JEEP,Wrangler MY23,2 Door Rubicon 2.0 GME 272hp 4x4 Auto8  (VH),A8,Automatic,1995,Petrol,Internal Combustion Engine (ICE),272,200,352,13,25,,0.15,60,60
CHRYSLER JEEP,Wrangler MY23,4 Door Overland 2.0 GME 272hp 4x4 Auto8  (VL),A8,Automatic,1995,Petrol,Internal Combustion Engine (ICE),272,200,271,12,20,,0.16,60,60
CHRYSLER JEEP,Wrangler MY23,4 Door Overland 2.0 GME 272hp 4x4 Auto8 (VH),A8,Automatic,1995,Petrol,Internal Combustion Engine (ICE),272,200,271,12,20,,0.16,60,60
CHRYSLER JEEP,Wrangler MY23,4 Door Rubicon 2.0 GME 272hp 4x4 Auto8  (VL),A8,Automatic,1995,Petrol,Internal Combustion Engine (ICE),272,200,352,13,25,,0.15,60,60
CHRYSLER JEEP,Wrangler MY23,4 Door Rubicon 2.0 GME 272hp 4x4 Auto8  (VH),A8,Automatic,1995,Petrol,Internal Combustion Engine (ICE),272,200,352,13,25,,0.15,60,60
CHRYSLER JEEP,Wrangler MY23,4 Door Sahara 2.0 GME 272hp 4x4 Auto8  (VL),A8,Automatic,1995,Petrol,Internal Combustion Engine (ICE),272,200,271,12,20,,0.16,60,60
CHRYSLER JEEP,Wrangler MY23,4 Door Sahara 2.0 GME 272hp 4x4 Auto8 (VH),A8,Automatic,1995,Petrol,Internal Combustion Engine (ICE),272,200,271,12,20,,0.16,60,60
CITROEN,Berlingo,Blue HDI 100,M5,Manual,1499,Diesel,Internal Combustion Engine (ICE),102,75,76,,51,73,0.57,,80
CITROEN,Berlingo,Blue HDI 100,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),102,75,52,,51,54,0.38,,80
CITROEN,Berlingo,Blue HDI 100,M5,Manual,1499,Diesel,Internal Combustion Engine (ICE),102,75,76,,51,73,0.57,,80
CITROEN,Berlingo,Blue HDI 100,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),102,75,52,,51,54,0.38,,80
CITROEN,Berlingo,Blue HDI 130,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),131,96,90,,34,56,0.79,,80
CITROEN,Berlingo,Blue HDI 130,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),131,96,53,,49,53,0.48,,80
CITROEN,Berlingo,Blue HDI 130,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),131,96,90,,34,56,0.79,,80
CITROEN,Berlingo,Blue HDI 130,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),131,96,53,,49,53,0.48,,80
CITROEN,Berlingo,Blue HDI 130 EAT8,A8,Automatic,1499,Diesel,Internal Combustion Engine (ICE),131,96,86,,39,60,0.72,,80
CITROEN,Berlingo,Blue HDI 130 EAT8,A8,Automatic,1499,Diesel,Internal Combustion Engine (ICE),131,96,86,,39,60,0.72,,80
CITROEN,Berlingo,PureTech 110,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),110,81,444,22,52,,1.42,,60
CITROEN,Berlingo,PureTech 110,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),110,81,444,22,52,,1.42,,60
CITROEN,Berlingo,PureTech 130 EAT8,A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),131,96,588,24,35,,0.89,,60
CITROEN,Berlingo,PureTech 130 EAT8,A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),131,96,588,24,35,,0.89,,60
CITROEN,C1,1.0L S&S 5-speed manual,M5,Manual,998,Petrol,Internal Combustion Engine (ICE),72,53,197,30,19,,,,60
CITROEN,C1,1.0L S&S 5-speed manual,M5,Manual,998,Petrol,Internal Combustion Engine (ICE),72,53,197,30,19,,,,60
CITROEN,C3,Blue HDi 100 S&S (VL),M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),102,75,107,,34,40,0.32,80,80
CITROEN,C3,Blue HDi 100 S&S (VH),M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),102,75,107,,34,40,0.32,80,80
CITROEN,C3,PureTech 83 S&S (VL),M5,Manual,1199,Petrol,Internal Combustion Engine (ICE),83,61,669,34,18,,,60,60
CITROEN,C3,PureTech 83 S&S (VH),M5,Manual,1199,Petrol,Internal Combustion Engine (ICE),83,61,669,34,18,,,60,60
CITROEN,C3,PureTech 110 S&S (VL),A6,Automatic,1199,Petrol,Internal Combustion Engine (ICE),110,81,327,23,23,,,60,60
CITROEN,C3,PureTech 110 S&S (VH),A6,Automatic,1199,Petrol,Internal Combustion Engine (ICE),110,81,327,23,23,,,60,60
CITROEN,C3,PureTech 110 S&S (VL),M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),110,81,353,25,24,,,60,60
CITROEN,C3,PureTech 110 S&S(VH),M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),110,81,353,25,24,,,60,60
CITROEN,C4,BlueHDi 130 S&S (VL),A8,Automatic,1499,Diesel,Internal Combustion Engine (ICE),131,96,40,,62,68,0.21,80,80
CITROEN,C4,BlueHDi 130 S&S (VH),A8,Automatic,1499,Diesel,Internal Combustion Engine (ICE),131,96,40,,62,68,0.21,80,80
CITROEN,C4,PureTech 100 S&S (VL),M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),101,74,403,16,28,,,60,60
CITROEN,C4,PureTech 100 S&S(VH),M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),101,74,403,16,28,,,60,60
CITROEN,C4,PureTech 130 S&S (VL),M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),131,96,332,25,45,,,60,60
CITROEN,C4,PureTech 130 S&S(VH),M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),131,96,332,25,45,,,60,60
CITROEN,C4,PureTech 130 S&S (VL),A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),131,96,317,22,37,,,60,60
CITROEN,C4,PureTech 130 S&S(VH),A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),131,96,317,22,37,,,60,60
CITROEN,C3 Aircross,PureTech 110 S&S (VL),M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),110,81,522,33,26,,,60,60
CITROEN,C3 Aircross,PureTech 110 S&S(VH),M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),110,81,522,33,26,,,60,60
CITROEN,C3 Aircross,PureTech 130 S&S (VL),A6,Automatic,1199,Petrol,Internal Combustion Engine (ICE),131,96,451,25,33,,,60,60
CITROEN,C3 Aircross,PureTech 130 S&S(VH),A6,Automatic,1199,Petrol,Internal Combustion Engine (ICE),131,96,451,25,33,,,60,60
CITROEN,C3 Aircross,Blue HDi 110 (VL),M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),110,81,69,,71,77,0.85,120,120
CITROEN,C3 Aircross,Blue HDi 110 (VH),M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),110,81,69,,71,77,0.85,120,120
CITROEN,C3 Aircross SUV,Blue HDi 110 6-speed manual,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),110,81,79,,48,52,0.97,,120
CITROEN,C3 Aircross SUV,Blue HDi 110 6-speed manual,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),110,81,79,,48,52,0.97,,120
CITROEN,C3 Aircross SUV,PureTech 110,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),110,81,320,26,30,,1.52,,60
CITROEN,C3 Aircross SUV,PureTech 110,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),110,81,320,26,30,,1.52,,60
CITROEN,C3 Aircross SUV,PureTech 130 EAT8,A6,Automatic,1199,Petrol,Internal Combustion Engine (ICE),131,96,296,19,35,,0.93,,60
CITROEN,C3 Aircross SUV,PureTech 130 EAT8,A6,Automatic,1199,Petrol,Internal Combustion Engine (ICE),131,96,296,19,35,,0.93,,60
CITROEN,C4 Cactus Hatch,Blue HDi 120 S&S EAT6 automatic,A6,Automatic,1499,Diesel,Internal Combustion Engine (ICE),120,88,114,,39,59,0.76,,80
CITROEN,C4 Cactus Hatch,Blue HDi 120 S&S EAT6 automatic,A6,Automatic,1499,Diesel,Internal Combustion Engine (ICE),120,88,114,,39,59,0.76,,80
CITROEN,C4 Cactus Hatch,Blue HDi 100 S&S 6-speed manual,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),102,75,66,,32,56,0.59,,80
CITROEN,C4 Cactus Hatch,Blue HDi 100 S&S 6-speed manual,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),102,75,66,,32,56,0.59,,80
CITROEN,C4 Cactus Hatch,PureTech 110 S&S 6-speed manual,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),110,81,320,26,30,,1.52,,60
CITROEN,C4 Cactus Hatch,PureTech 110 S&S 6-speed manual,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),110,81,320,26,30,,1.52,,60
CITROEN,C4 Cactus Hatch,PureTech 130 S&S EAT6 automatic,A6,Automatic,1199,Petrol,Internal Combustion Engine (ICE),131,96,296,19,35,,0.93,,60
CITROEN,C4 Cactus Hatch,PureTech 130 S&S EAT6 automatic,A6,Automatic,1199,Petrol,Internal Combustion Engine (ICE),131,96,296,19,35,,0.93,,60
CITROEN,C5 Aircross,BlueHDi 130 S&S (VL),A8,Automatic,1499,Diesel,Internal Combustion Engine (ICE),131,96,44,55,51,55,0.21,80,80
CITROEN,C5 Aircross,BlueHDi 130 S&S (VH),A8,Automatic,1499,Diesel,Internal Combustion Engine (ICE),131,96,44,55,51,55,0.21,80,80
CITROEN,C5 Aircross,PureTech 130 S&S (VL),M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),131,96,378,,40,,,60,60
CITROEN,C5 Aircross,PureTech 130 S&S(VH),M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),131,96,378,,40,,,60,60
CITROEN,C5 Aircross,PureTech 130 S&S (VL),A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),131,96,435,,30,,,60,60
CITROEN,C5 Aircross,PureTech 130 S&S(VH),A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),131,96,435,,30,,,60,60
CITROEN,C5 Aircross,Plug-in Hybrid (180+80) (VL),A8,Automatic,1598,Electric / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),181,133,254,,3,,,60,60
CITROEN,C5 Aircross,Plug-in Hybrid (180+80) (VH),A8,Automatic,1598,Electric / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),181,133,254,,3,,,60,60
CITROEN,C5 X,PureTech 130 S&S (VL),A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),131,96,392,21,40,,,60,60
CITROEN,C5 X,PureTech 130 S&S(VH),A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),131,96,392,21,40,,,60,60
CITROEN,C5 X,Plug-in Hybrid 225 (180+80) (VL),A8,Automatic,1598,Electric / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),179,132,164,10,3,,,60,60
CITROEN,C5 X,Plug-in Hybrid 225 (180+80) (VH),A8,Automatic,1598,Electric / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),179,132,164,10,3,,,60,60
CITROEN,Grand C4 SpaceTourer,BlueHDi 130 S&S 6 speed manual,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),131,96,48,,56,59,0.33,,80
CITROEN,Grand C4 SpaceTourer,BlueHDi 130 S&S 6 speed manual,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),131,96,48,,56,59,0.33,,80
CITROEN,Grand C4 SpaceTourer,BlueHDi 130 S&S EAT8 auto,A8,Automatic,1499,Diesel,Internal Combustion Engine (ICE),131,96,55,,27,29,0.32,,80
CITROEN,Grand C4 SpaceTourer,BlueHDi 130 S&S EAT8 auto,A8,Automatic,1499,Diesel,Internal Combustion Engine (ICE),131,96,55,,27,29,0.32,,80
CITROEN,Grand C4 SpaceTourer,PureTech 130 S&S 6 speed manual,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),131,96,326,21,36,,0.81,,60
CITROEN,Grand C4 SpaceTourer,PureTech 130 S&S 6 speed manual,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),131,96,326,21,36,,0.81,,60
CITROEN,Grand C4 SpaceTourer,PureTech 130 S&S EAT8 auto,A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),131,96,459,19,38,,0.54,,60
CITROEN,Grand C4 SpaceTourer,PureTech 130 S&S EAT8 auto,A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),131,96,459,19,38,,0.54,,60
CITROEN,New C3,Blue HDi 100 S&S manual,M5,Manual,1499,Diesel,Internal Combustion Engine (ICE),102,75,89,,46,66,0.72,,80
CITROEN,New C3,Blue HDi 100 S&S manual,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),102,75,84,,51,58,0.3,,80
CITROEN,New C3,Blue HDi 100 S&S manual,M5,Manual,1499,Diesel,Internal Combustion Engine (ICE),102,75,89,,46,66,0.72,,80
CITROEN,New C3,Blue HDi 100 S&S manual,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),102,75,84,,51,58,0.3,,80
CITROEN,New C3,PureTech 110 S&S 6-speed manual,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),110,81,353,25,24,,0.25,,60
CITROEN,New C3,PureTech 110 S&S 6-speed manual,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),110,81,353,25,24,,0.25,,60
CITROEN,New C3,PureTech 110 S&S EAT6 automatic,A6,Automatic,1199,Petrol,Internal Combustion Engine (ICE),110,81,187,14,24,,0.51,,60
CITROEN,New C3,PureTech 110 S&S EAT6 automatic,A6,Automatic,1199,Petrol,Internal Combustion Engine (ICE),110,81,187,14,24,,0.51,,60
CITROEN,New C3,PureTech 83 S&S manual,M5,Manual,1199,Petrol,Internal Combustion Engine (ICE),83,61,366,36,37,,,,60
CITROEN,New C3,PureTech 83 S&S manual,M5,Manual,1199,Petrol,Internal Combustion Engine (ICE),83,61,366,36,37,,,,60
CITROEN,New C4,BlueHDi 130 S&S EAT8 8-speed auto Feel Plus,A8,Automatic,1499,Diesel,Internal Combustion Engine (ICE),131,96,67,,39,43,0.4,,80
CITROEN,New C4,BlueHDi 130 S&S EAT8 8-speed auto Feel Plus,A8,Automatic,1499,Diesel,Internal Combustion Engine (ICE),131,96,67,,39,43,0.4,,80
CITROEN,New C4,BlueHDi 130 S&S EAT8 8-speed auto Flair / Flair Plus,A8,Automatic,1499,Diesel,Internal Combustion Engine (ICE),131,96,50,,38,42,0.33,,80
CITROEN,New C4,BlueHDi 130 S&S EAT8 8-speed auto Flair / Flair Plus,A8,Automatic,1499,Diesel,Internal Combustion Engine (ICE),131,96,50,,38,42,0.33,,80
CITROEN,New C4,PureTech 130 S&S 6-speed manual Feel Plus,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),131,96,332,25,45,,0.4,,60
CITROEN,New C4,PureTech 130 S&S 6-speed manual Feel Plus,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),131,96,332,25,45,,0.4,,60
CITROEN,New C4,PureTech 130 S&S 6-speed manual Flair / Flair Plus,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),131,96,334,24,23,,0.34,,60
CITROEN,New C4,PureTech 130 S&S 6-speed manual Flair / Flair Plus,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),131,96,334,24,23,,0.34,,60
CITROEN,New C4,PureTech 130 S&S EAT8 8-speed auto Feel Plus,A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),131,96,317,22,37,,0.46,,60
CITROEN,New C4,PureTech 130 S&S EAT8 8-speed auto Feel Plus,A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),131,96,317,22,37,,0.46,,60
CITROEN,New C4,PureTech 130 S&S EAT8 8-speed auto Flair / Flair Plus,A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),131,96,325,20,33,,0.51,,60
CITROEN,New C4,PureTech 130 S&S EAT8 8-speed auto Flair / Flair Plus,A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),131,96,325,20,33,,0.51,,60
CITROEN,SpaceTourer,BlueHDi 120 S&S 6-speed manual,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),120,88,163,,27,29,0.53,,80
CITROEN,SpaceTourer,BlueHDi 120 S&S 6-speed manual,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),120,88,170,,35,42,0.24,,80
CITROEN,SpaceTourer,BlueHDi 120 S&S 6-speed manual,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),120,88,163,,27,29,0.53,,80
CITROEN,SpaceTourer,BlueHDi 120 S&S 6-speed manual,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),120,88,170,,35,42,0.24,,80
CITROEN,SpaceTourer,BlueHDi 120 S&S EAT8,A8,Automatic,1997,Diesel,Internal Combustion Engine (ICE),122,90,60,,26,28,0.46,,80
CITROEN,SpaceTourer,BlueHDi 120 S&S EAT8,A8,Automatic,1997,Diesel,Internal Combustion Engine (ICE),122,90,60,,26,28,0.46,,80
CITROEN,SpaceTourer,BlueHDi 140 S&S EAT8,A8,Automatic,1997,Diesel,Internal Combustion Engine (ICE),144,106,44,,24,27,1.45,,80
CITROEN,SpaceTourer,BlueHDi 140 S&S EAT8,A8,Automatic,1997,Diesel,Internal Combustion Engine (ICE),144,106,44,,24,27,1.45,,80
CITROEN,SpaceTourer,BlueHDi 140 S&S 6-speed manual,M6,Manual,1997,Diesel,Internal Combustion Engine (ICE),144,106,55,,39,42,1.37,,80
CITROEN,SpaceTourer,BlueHDi 140 S&S 6-speed manual,M6,Manual,1997,Diesel,Internal Combustion Engine (ICE),144,106,55,,39,42,1.37,,80
CITROEN,SpaceTourer,BlueHDi 150 S&S 6-speed manual,M6,Manual,1997,Diesel,Internal Combustion Engine (ICE),150,110,169,,31,34,0.91,,80
CITROEN,SpaceTourer,BlueHDi 150 S&S 6-speed manual,M6,Manual,1997,Diesel,Internal Combustion Engine (ICE),150,110,169,,31,34,0.91,,80
CITROEN,SpaceTourer,BlueHDi 180 EAT8 S&S 8-speed Automatic,A8,Automatic,1997,Diesel,Internal Combustion Engine (ICE),177,130,44,,24,27,1.53,,80
CITROEN,SpaceTourer,BlueHDi 180 EAT8 S&S 8-speed Automatic,A8,Automatic,1997,Diesel,Internal Combustion Engine (ICE),177,130,57,,23,26,0.26,,80
CITROEN,SpaceTourer,BlueHDi 180 EAT8 S&S 8-speed Automatic,A8,Automatic,1997,Diesel,Internal Combustion Engine (ICE),177,130,44,,24,27,1.53,,80
CITROEN,SpaceTourer,BlueHDi 180 EAT8 S&S 8-speed Automatic,A8,Automatic,1997,Diesel,Internal Combustion Engine (ICE),177,130,57,,23,26,0.26,,80
DACIA,DACIA SANDERO,Access SCe 75 MY18,M5,Manual,998,Petrol,Internal Combustion Engine (ICE),73,54,415,40,36,0,,150,60
DACIA,DACIA SANDERO,Comfort Blue dCi 95 MY18,M5,Manual,1461,Diesel,Internal Combustion Engine (ICE),95,70,41,0,22,30,0.84,168,168
DACIA,DACIA SANDERO,Comfort Blue dCi 95 MY18,M5,Manual,1461,Diesel,Internal Combustion Engine (ICE),95,70,41,0,22,30,0.84,168,168
DACIA,DACIA SANDERO,Stepway Comfort Blue dCi 95 MY18,M5,Manual,1461,Diesel,Internal Combustion Engine (ICE),95,70,65,0,26,36,0.8,168,168
DACIA,DACIA SANDERO,Stepway Comfort Blue dCi 95 MY18,M5,Manual,1461,Diesel,Internal Combustion Engine (ICE),95,70,65,0,26,36,0.8,168,168
DACIA,DACIA SANDERO,Stepway Comfort TCe 100 Bi-Fuel RE,M5,Manual,999,Petrol,Internal Combustion Engine (ICE),100,74,500,35,20,0,,0,0
DACIA,DACIA SANDERO,Stepway Comfort TCe 100 Bi-Fuel RE,M5,Manual,999,Petrol,Internal Combustion Engine (ICE),100,74,500,35,20,0,,0,0
DACIA,DACIA SANDERO,Comfort Blue dCi 95 RE,M5,Manual,1461,Diesel,Internal Combustion Engine (ICE),95,70,58,0,25,36,0.79,0,0
DACIA,DACIA SANDERO,Stepway Comfort Blue dCi 95 RE,M5,Manual,1461,Diesel,Internal Combustion Engine (ICE),95,70,54,0,29,38,0.67,0,0
DACIA,DACIA SANDERO,Comfort SCe 75 RE,M5,Manual,998,Petrol,Internal Combustion Engine (ICE),73,54,628,31,34,0,,0,0
DACIA,DACIA SANDERO,Comfort TCe 90 RE,M5,Manual,898,Petrol,Internal Combustion Engine (ICE),89,66,807,75,27,0,,0,0
DACIA,DACIA SANDERO,Stepway Comfort TCe 90 RE,M5,Manual,898,Petrol,Internal Combustion Engine (ICE),89,66,807,75,27,0,,0,0
DACIA,DACIA SANDERO,Essential TCe 100 Bi-Fuel RE,M5,Manual,999,Petrol,Internal Combustion Engine (ICE),100,74,500,35,20,0,,0,0
DACIA,DACIA SANDERO,Stepway Essential TCe 100 Bi-Fuel RE,M5,Manual,999,Petrol,Internal Combustion Engine (ICE),100,74,500,35,20,0,,0,0
DACIA,DACIA SANDERO,Stepway Essential Blue dCi 95 RE,M5,Manual,1461,Diesel,Internal Combustion Engine (ICE),95,70,54,0,29,38,0.67,0,0
DACIA,DACIA SANDERO,Essential SCe 75 RE,M5,Manual,998,Petrol,Internal Combustion Engine (ICE),73,54,628,31,34,0,,0,0
DACIA,DACIA SANDERO,Essential SCe 75 RE,M5,Manual,998,Petrol,Internal Combustion Engine (ICE),73,54,628,31,34,0,,0,0
DACIA,DACIA SANDERO,Stepway Essential SCe 75 RE,M5,Manual,998,Petrol,Internal Combustion Engine (ICE),73,54,628,31,34,0,,0,0
DACIA,DACIA SANDERO,Stepway Essential SCe 75 RE,M5,Manual,998,Petrol,Internal Combustion Engine (ICE),73,54,628,31,34,0,,0,0
DACIA,DACIA SANDERO,Comfort SCe 75 MY18,M5,Manual,998,Petrol,Internal Combustion Engine (ICE),73,54,415,40,36,0,,150,60
DACIA,DACIA SANDERO,Comfort TCe 90 MY18,M5,Manual,898,Petrol,Internal Combustion Engine (ICE),89,66,533,35,22,0,,150,60
DACIA,DACIA SANDERO,Comfort TCe 90 MY18,M5,Manual,898,Petrol,Internal Combustion Engine (ICE),89,66,533,35,22,0,,150,60
DACIA,DACIA SANDERO,Stepway Comfort TCe 90 MY18,M5,Manual,898,Petrol,Internal Combustion Engine (ICE),89,66,571,34,21,0,,150,60
DACIA,DACIA SANDERO,Essential Blue dCi 95 MY18,M5,Manual,1461,Diesel,Internal Combustion Engine (ICE),95,70,41,0,22,30,0.84,168,168
DACIA,DACIA SANDERO,Stepway Essential Blue dCi 95 MY18,M5,Manual,1461,Diesel,Internal Combustion Engine (ICE),95,70,65,0,26,36,0.8,168,168
DACIA,DACIA SANDERO,Stepway Essential Blue dCi 95 MY18,M5,Manual,1461,Diesel,Internal Combustion Engine (ICE),95,70,65,0,26,36,0.8,168,168
DACIA,DACIA SANDERO,Essential SCe 75 MY18,M5,Manual,998,Petrol,Internal Combustion Engine (ICE),73,54,415,40,36,0,,150,60
DACIA,DACIA SANDERO,Essential SCe 75 MY18,M5,Manual,998,Petrol,Internal Combustion Engine (ICE),73,54,415,40,36,0,,150,60
DACIA,DACIA SANDERO,Stepway Essential SCe 75 MY18,M5,Manual,998,Petrol,Internal Combustion Engine (ICE),73,54,415,40,36,0,,150,60
DACIA,DACIA SANDERO,Essential TCe 90 MY18,M5,Manual,898,Petrol,Internal Combustion Engine (ICE),89,66,533,35,22,0,,150,60
DACIA,DACIA SANDERO,Stepway Essential TCe 90 MY18,M5,Manual,898,Petrol,Internal Combustion Engine (ICE),89,66,571,34,21,0,,150,60
